subject	world	path	squaretype	nodeName	availableChildName	nodeValue	chosen
S123177	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S123177	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S123177	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S123177	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S126242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	TRUE
S126242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	FALSE
S126242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S126242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S126242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S126242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S126242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S14208	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S14208	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	TRUE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N6320060	18.0	TRUE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N4613075	18.400002	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	O	N7603509	N3123108	20.083336	TRUE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	O	N7603509	N2138712	16.916666	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	TRUE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7340845	22.222221	TRUE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7102836	22.222225	FALSE
S14208	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N4984823	23.111113	FALSE
S156147	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S156147	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	TRUE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	FALSE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(2,2);p(2,1);p(2,0);	O	N7603509	N3123108	20.083336	TRUE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(2,2);p(2,1);p(2,0);	O	N7603509	N2138712	16.916666	FALSE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S156147	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S16432	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S16432	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	TRUE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N6320060	18.0	TRUE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N4613075	18.400002	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	O	N7603509	N3123108	20.083336	TRUE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	O	N7603509	N2138712	16.916666	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	TRUE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7340845	22.222221	TRUE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7102836	22.222225	FALSE
S16432	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N4984823	23.111113	FALSE
S164546	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S164546	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	TRUE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N4613075	18.400002	TRUE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N6320060	18.0	FALSE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	TRUE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	FALSE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7340845	22.222221	TRUE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7102836	22.222225	FALSE
S164546	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N4984823	23.111113	FALSE
S166242	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S166242	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	TRUE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N6320060	18.0	TRUE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N4613075	18.400002	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	O	N7603509	N3123108	20.083336	TRUE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	O	N7603509	N2138712	16.916666	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	TRUE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7340845	22.222221	TRUE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7102836	22.222225	FALSE
S166242	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(1,4);p(1,5);p(2,5);p(3,5);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N4984823	23.111113	FALSE
S180888	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S180888	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	TRUE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	FALSE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	TRUE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	FALSE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7340845	22.222221	TRUE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N7102836	22.222225	FALSE
S180888	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	O	N8246099	N4984823	23.111113	FALSE
S185508	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S185508	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S185508	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	TRUE
S185508	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S185508	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S185508	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N1289190	N2469465	27.285715	TRUE
S185508	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N1289190	N3717284	24.428572	FALSE
S185508	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N1289190	N2798849	26.714287	FALSE
S191334	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S191334	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S191334	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	TRUE
S191334	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	FALSE
S191334	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S191334	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S191334	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S191334	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S191334	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S20545	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S20545	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	TRUE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N4613075	18.400002	TRUE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N6320060	18.0	FALSE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S20545	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S224593	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S224593	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	TRUE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	FALSE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);	O	N7603509	N2138712	16.916666	TRUE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);	O	N7603509	N3123108	20.083336	FALSE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	O	N7850553	N4613075	18.400002	TRUE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	O	N7850553	N6320060	18.0	FALSE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S224593	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S235282	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S235282	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S235282	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	TRUE
S235282	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	FALSE
S235282	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S235282	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S235282	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S235282	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S235282	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S247056	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S247056	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S247056	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	TRUE
S247056	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	FALSE
S247056	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S247056	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S247056	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S247056	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S247056	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S248332	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S248332	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7850553	15.000001	TRUE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N7603509	15.571428	FALSE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	D	N5115068	N4747663	17.714285	FALSE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N4613075	18.400002	TRUE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);	O	N7850553	N6320060	18.0	FALSE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N4619086	20.090908	TRUE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N8246099	20.090908	FALSE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N1289190	20.454544	FALSE
S248332	garden	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);	D	N4747663	N5433401	21.181818	FALSE
S250296	garden	p(0,0);	X	N331458	N1963853	10.8076935	TRUE
S250296	garden	p(0,0);p(0,1);p(0,2);	O	N1963853	N5115068	12.578948	TRUE
